row_id,monthly_charges,total_charges,contract,internet_service,paperless_billing_flag,autopay_flag,num_services,senior_citizen_flag,partner_flag,dependents_flag,payment_method,gender,contract_term_months,long_contract_flag,long_contract_and_autopay_flag,electronic_check_flag,mailed_check_flag,bank_auto_flag,card_auto_flag,paperless_or_autopay_flag,paperless_and_autopay_flag,num_streaming,num_security,addon_heavy_flag,service_penetration,charge_gap_vs_avg,monthly_to_total_ratio,mc_z_by_service,mc_pct_by_service,high_price_by_service_flag,fiber_and_high_price_flag,household_type,S_at_h,ChurnRisk_at_h,RiskSegment
1983,68.55,564.35,Month-to-month,DSL,1,0,4,0,1,1,Electronic check,Female,1,0,0,1,0,0,0,1,0,2,1,1,0.5,-1.9937500000000057,0.9717373969916293,0.6431744182098968,0.7222682119205298,0,0,family,0.9659100724191931,0.03408992758080687,Low
571,75.8,160.75,Month-to-month,Fiber optic,1,0,2,0,0,0,Electronic check,Female,1,0,0,1,0,0,0,1,0,0,1,0,0.25,-4.575000000000003,0.943079315695887,-1.2398389712408433,0.15843023255813954,0,0,single,0.05184117969286618,0.9481588203071338,High
4932,19.75,19.75,Month-to-month,No,1,0,1,0,0,0,Mailed check,Male,1,0,0,0,1,0,0,1,0,0,0,0,0.5,0.0,0.9999999999493671,-0.6135656732062161,0.2776315789473684,0,0,single,0.1922341967939457,0.8077658032060543,High
3513,69.9,3883.3,Month-to-month,DSL,1,0,5,0,0,0,Mailed check,Male,1,0,0,0,1,0,0,1,0,1,3,1,0.625,-2.012962962962959,0.9720083434057404,0.7261687698984813,0.7508278145695364,1,0,single,0.9954061321206372,0.0045938678793627785,Low
5475,94.9,3848.0,Month-to-month,Fiber optic,1,1,4,0,1,1,Bank transfer (automatic),Female,1,0,0,0,0,0,0,1,1,2,1,1,0.5,1.0463414634146346,1.011148648637875,0.2684877470041945,0.5752583979328165,0,0,family,0.9973537730663643,0.002646226933635698,Low
3923,85.4,3297.0,Two year,DSL,1,1,7,0,1,1,Bank transfer (automatic),Male,24,1,1,0,0,0,0,1,1,2,3,1,0.875,-1.3631578947368297,0.9842887473347277,1.6790668818785188,0.9490894039735099,1,0,family,0.9997784854106806,0.00022151458931940482,Low
3953,19.25,1237.65,Two year,No,0,0,1,0,1,0,Mailed check,Male,24,1,0,0,1,0,0,0,0,0,0,0,0.5,-0.3952380952380956,0.9798812264681189,-0.8448759297288106,0.06019736842105263,0,0,couple_no_kids,0.9995079651856478,0.0004920348143522268,Low
6048,35.0,35.0,Month-to-month,DSL,0,0,1,0,1,0,Electronic check,Female,1,0,0,1,0,0,0,0,0,1,0,0,0.125,0.0,0.9999999999714286,-1.419388914495281,0.08588576158940397,0,0,couple_no_kids,0.0017498886427588516,0.9982501113572412,High
5207,93.4,2979.3,Month-to-month,Fiber optic,1,1,5,0,0,0,Credit card (automatic),Male,1,0,0,0,0,0,0,1,1,1,3,1,0.625,0.296875,1.003188668468398,0.15003276913154756,0.5185723514211886,0,0,single,0.9891706154020571,0.010829384597942915,Low
5179,89.2,5500.6,Month-to-month,Fiber optic,0,0,4,0,0,0,Mailed check,Female,1,0,0,0,1,0,0,0,0,1,1,1,0.5,-0.973770491803279,0.9892011780423333,-0.18164116891186394,0.41973514211886304,0,0,single,0.9926264983937264,0.007373501606273591,Low
6461,80.1,4693.2,One year,DSL,1,0,6,0,1,0,Electronic check,Female,12,1,0,1,0,0,0,1,0,2,2,1,0.75,0.5542372881355959,1.0069675274739174,1.3532372048788923,0.8874172185430463,1,0,couple_no_kids,0.9971648336647996,0.002835166335200423,Low
3283,64.6,174.2,Month-to-month,DSL,0,0,4,0,0,0,Electronic check,Female,1,0,0,1,0,0,0,0,0,1,1,1,0.5,6.533333333333331,1.1125143513011622,0.4003390928988549,0.6535596026490066,0,0,single,0.49162640123366386,0.5083735987663361,High
1697,69.25,418.4,Month-to-month,Fiber optic,1,0,1,0,0,0,Mailed check,Female,1,0,0,0,1,0,0,1,0,0,0,0,0.125,-0.4833333333333343,0.9930688336377667,-1.7570923746180678,0.010497416020671835,0,0,single,0.7741118343407215,0.2258881656592785,Medium
5596,54.45,3674.95,One year,DSL,1,1,3,0,0,0,Credit card (automatic),Female,12,1,1,0,0,0,0,1,1,0,2,0,0.375,0.4066176470588303,1.007523911871315,-0.2236554772042014,0.4269453642384106,0,0,single,0.9989945198947678,0.0010054801052321594,Low
6195,79.95,2727.3,One year,DSL,1,1,6,0,0,0,Bank transfer (automatic),Female,12,1,1,0,0,0,0,1,1,2,3,1,0.75,-0.264705882352942,0.9967000329872445,1.344015610246828,0.8851407284768212,1,0,single,0.9977309941286577,0.0022690058713422667,Low
1337,77.0,237.75,Month-to-month,Fiber optic,1,0,2,1,0,0,Electronic check,Male,1,0,0,1,0,0,0,1,0,0,0,0,0.25,-2.25,0.9716088327953109,-1.1450749889427256,0.17215762273901808,0,0,single,0.20233697096914582,0.7976630290308542,High
3174,110.65,6526.65,One year,Fiber optic,1,1,7,0,1,0,Credit card (automatic),Female,12,1,1,0,0,0,0,1,1,2,3,1,0.875,-1.8784482758620555,0.983306903226459,1.5122650146669867,0.9416989664082688,1,1,couple_no_kids,0.9977940164365379,0.0022059835634621328,Low
1903,64.15,4254.1,Two year,DSL,1,1,5,0,1,0,Credit card (automatic),Female,24,1,1,0,0,0,0,1,1,0,3,1,0.625,2.496376811594203,1.0404903504685377,0.37267430900266096,0.6403145695364238,0,0,couple_no_kids,0.9996382852822486,0.0003617147177513713,Low
5294,71.0,5012.1,One year,DSL,1,1,5,1,1,0,Bank transfer (automatic),Male,12,1,1,0,0,0,0,1,1,1,3,1,0.625,0.40704225352112644,1.0057660461540254,0.7937937972002901,0.7735927152317881,1,0,couple_no_kids,0.9987560644092144,0.0012439355907856164,Low
762,73.5,73.5,Month-to-month,Fiber optic,0,1,2,0,0,0,Bank transfer (automatic),Female,1,0,0,0,0,0,0,1,0,0,1,0,0.25,0.0,0.9999999999863945,-1.421469937312235,0.08139534883720931,0,0,single,0.01043947045223643,0.9895605295477635,High
3459,96.6,2684.35,Month-to-month,Fiber optic,0,1,5,0,1,0,Credit card (automatic),Male,1,0,0,0,0,0,0,1,0,1,2,1,0.625,0.7303571428571445,1.007618231591181,0.4027367219265267,0.6295219638242894,0,0,couple_no_kids,0.985289364428288,0.014710635571712039,Low
2071,105.0,2007.25,Month-to-month,Fiber optic,1,0,6,1,0,0,Mailed check,Female,1,0,0,0,1,0,0,1,0,2,3,1,0.75,-0.6447368421052602,0.9938971229199731,1.0660845980133498,0.8315568475452196,1,1,single,0.9594711797973109,0.04052882020268911,Low
5322,86.4,6058.95,Two year,DSL,1,1,7,0,1,0,Bank transfer (automatic),Female,24,1,1,0,0,0,0,1,1,2,3,1,0.875,2.2479166666666686,1.0267125491918694,1.740544179425618,0.9575745033112583,1,0,couple_no_kids,0.9996734544402903,0.0003265455597096789,Low
4584,70.4,2044.75,One year,DSL,0,0,5,0,0,0,Electronic check,Male,12,1,0,1,0,0,0,0,0,1,3,1,0.625,2.2416666666666742,1.0328891062325534,0.7569074186720309,0.7611754966887417,1,0,single,0.9971307760684193,0.0028692239315807333,Low
4078,20.1,670.35,Two year,No,0,0,1,0,1,1,Mailed check,Female,24,1,0,0,1,0,0,0,0,0,0,0,0.5,-0.21363636363636118,0.9894831057915225,-0.4516484936403994,0.48223684210526313,0,0,family,0.999372147397313,0.0006278526026870512,Low
6413,90.8,3023.85,One year,Fiber optic,1,0,4,0,1,1,Electronic check,Male,12,1,0,1,0,0,0,1,0,1,2,1,0.5,-3.6953125,0.9608942242403727,-0.05528919251437438,0.48207364341085274,0,0,family,0.9986348600126093,0.00136513998739074,Low
6356,24.7,1810.55,Two year,No,0,1,2,0,1,1,Bank transfer (automatic),Female,24,1,1,0,0,0,0,1,0,0,0,0,1.0,-0.8007042253521135,0.9686007014063291,1.6764058663674688,0.8539473684210527,1,0,family,0.9997648595527376,0.00023514044726236083,Low
2383,30.1,1623.4,One year,DSL,0,0,1,0,0,0,Mailed check,Male,12,1,0,0,1,0,0,0,0,0,1,0,0.125,-1.119230769230768,0.9641493162189628,-1.7206276724760667,0.05380794701986755,0,0,single,0.9981752256005252,0.0018247743994748156,Low
4608,65.4,2774.55,One year,DSL,0,0,4,0,0,0,Electronic check,Male,12,1,0,1,0,0,0,0,0,1,2,1,0.5,2.342045454545456,1.0371411580091785,0.44952093093653495,0.6781870860927153,0,0,single,0.9975741148315312,0.0024258851684687555,Low
3849,85.45,6029.9,Two year,DSL,0,1,7,0,1,1,Bank transfer (automatic),Male,24,1,1,0,0,0,0,1,0,2,4,1,0.875,0.5218309859154999,1.0061443804919756,1.6821407467558736,0.9499172185430463,1,0,family,0.9998303456253209,0.00016965437467908462,Low
3727,90.1,2656.7,One year,Fiber optic,0,1,4,1,1,0,Bank transfer (automatic),Male,12,1,1,0,0,0,0,1,0,1,2,1,0.5,-1.5103448275862092,0.9835133812517326,-0.11056818218827648,0.457687338501292,0,0,couple_no_kids,0.9978724654977355,0.0021275345022645498,Low
4649,19.9,1115.6,Two year,No,0,1,1,0,1,0,Bank transfer (automatic),Female,24,1,1,0,0,0,0,1,0,0,0,0,0.5,0.3280701754385973,1.0167622803352856,-0.5441725962494385,0.35888157894736844,0,0,couple_no_kids,0.9995082996864115,0.0004917003135884723,Low
5426,80.3,5017.7,One year,Fiber optic,0,1,3,1,1,0,Credit card (automatic),Male,12,1,1,0,0,0,0,1,0,0,2,0,0.375,1.8984375,1.0242142814306257,-0.8844740376229026,0.23885658914728683,0,0,couple_no_kids,0.9985996959831406,0.0014003040168594216,Low
1216,86.2,1270.2,Month-to-month,Fiber optic,0,0,3,0,0,0,Electronic check,Female,1,0,0,1,0,0,0,0,0,1,1,0,0.375,1.519999999999996,1.0179499291329952,-0.4185511246571577,0.3767764857881137,0,0,single,0.9351935227904293,0.06480647720957067,Low
5202,87.55,6463.15,Two year,DSL,1,1,8,0,1,1,Bank transfer (automatic),Male,24,1,1,0,0,0,0,1,1,2,4,1,1.0,-2.21597222222222,0.975313894916531,1.8112430716047816,0.9652317880794702,1,0,family,0.9998633431179612,0.00013665688203878812,Low
5028,70.2,280.35,Month-to-month,Fiber optic,1,0,1,1,1,0,Electronic check,Male,1,0,0,1,0,0,0,1,0,0,0,0,0.125,0.11249999999999716,1.0016051364223062,-1.682070888632058,0.044573643410852716,0,0,couple_no_kids,0.3229358141867994,0.6770641858132006,High
16,80.65,633.3,Month-to-month,Fiber optic,1,1,3,1,1,1,Credit card (automatic),Female,1,0,0,0,0,0,0,1,1,0,1,0,0.375,1.4875000000000114,1.0187904626430597,-0.856834542785951,0.2554909560723514,0,0,family,0.9543282032330851,0.04567179676691491,Low
2346,55.0,2473.95,Month-to-month,DSL,0,1,3,0,1,0,Bank transfer (automatic),Female,1,0,0,0,0,0,0,1,0,0,1,0,0.375,1.218478260869567,1.0226560762961896,-0.189842963553297,0.455091059602649,0,0,couple_no_kids,0.9928316030409771,0.007168396959022938,Low
4077,69.05,3842.6,Two year,Fiber optic,1,1,1,0,1,1,Credit card (automatic),Female,24,1,1,0,0,0,0,1,1,0,0,0,0.125,-0.8154545454545428,0.9883282152567642,-1.7728863716677543,0.00516795865633075,0,0,family,0.9997258704636975,0.00027412953630245873,Low
5618,71.35,2847.2,Month-to-month,DSL,1,0,5,0,1,1,Mailed check,Female,1,0,0,0,1,0,0,1,0,1,3,1,0.625,0.1700000000000017,1.002388311309323,0.8153108513417744,0.7779387417218543,1,0,family,0.9975721583841036,0.0024278416158963756,Low
4692,19.9,533.5,One year,No,0,0,1,0,1,1,Mailed check,Female,12,1,0,0,1,0,0,0,0,0,0,0,0.5,-2.3291666666666693,0.8952202436335794,-0.5441725962494385,0.35888157894736844,0,0,family,0.9986113176512814,0.001388682348718584,Low
3773,25.0,1753.0,Two year,No,0,1,2,0,1,0,Bank transfer (automatic),Female,24,1,1,0,0,0,0,1,0,0,0,0,1.0,0.30985915492957616,1.0125499143913912,1.8151920202810259,0.8907894736842106,1,0,couple_no_kids,0.9996695983406602,0.00033040165933984067,Low
5471,69.1,3255.35,One year,DSL,1,1,5,1,0,0,Credit card (automatic),Female,12,1,1,0,0,0,0,1,1,1,2,1,0.625,-1.6684782608695627,0.9764234260387007,0.6769869318608013,0.7326158940397351,0,0,single,0.9986202443155826,0.0013797556844173942,Low
3955,43.8,592.65,One year,DSL,0,0,1,0,1,0,Electronic check,Female,12,1,0,1,0,0,0,0,0,0,0,0,0.125,-1.78846153846154,0.9607694254408335,-0.8783886960808082,0.15914735099337748,0,0,couple_no_kids,0.9925489421101725,0.007451057889827473,Low
5375,20.3,467.15,One year,No,0,1,1,0,0,0,Credit card (automatic),Male,12,1,1,0,0,0,0,1,0,0,0,0,0.5,-0.9340909090909086,0.956009846899214,-0.3591243910313619,0.5779605263157894,0,0,single,0.9980240641285133,0.0019759358714867004,Low
5023,97.05,4692.95,One year,Fiber optic,1,0,5,0,1,0,Electronic check,Female,12,1,0,1,0,0,0,1,0,2,2,1,0.625,-0.7197916666666657,0.9926378929995745,0.43827321528832097,0.6384043927648578,0,0,couple_no_kids,0.9963153278115177,0.003684672188482341,Low
999,91.25,2351.8,Month-to-month,Fiber optic,1,0,3,1,0,0,Electronic check,Female,1,0,0,1,0,0,0,1,0,2,0,0,0.375,0.7961538461538424,1.0088017688467432,-0.019752699152580083,0.4935400516795866,0,0,single,0.9545636727024769,0.045436327297523116,Low
691,90.35,2238.5,Month-to-month,Fiber optic,1,0,3,0,0,0,Electronic check,Male,1,0,0,1,0,0,0,1,0,2,0,0,0.375,-2.9208333333333343,0.9686843868558193,-0.09082568587616867,0.4641472868217054,0,0,single,0.9414612802047457,0.05853871979525427,Low
6890,79.05,4663.4,Month-to-month,DSL,1,1,6,0,1,1,Credit card (automatic),Male,1,0,0,0,0,0,0,1,1,2,3,1,0.75,1.326666666666668,1.0170690912079117,1.2886860424544384,0.8667218543046358,1,0,family,0.9987093643126721,0.0012906356873279012,Low
5268,67.25,4234.15,Two year,DSL,0,0,5,0,1,0,Mailed check,Male,24,1,0,0,1,0,0,0,0,1,2,1,0.625,0.04126984126985178,1.0006140547540738,0.5632539313986681,0.7100579470198676,0,0,couple_no_kids,0.9994165936731091,0.0005834063268909118,Low
6014,26.35,184.05,Month-to-month,No,0,0,2,0,0,1,Mailed check,Male,1,0,0,0,1,0,0,0,0,0,0,0,1.0,-4.324999999999999,0.8590057049434717,2.439729712892032,0.9944078947368421,1,0,single_with_kids,0.9367872690117918,0.06321273098820823,Low
533,98.75,4533.7,Month-to-month,Fiber optic,1,0,6,0,1,0,Electronic check,Female,1,0,0,1,0,0,0,1,0,1,3,1,0.75,2.2882978723404364,1.023722345976109,0.5725221902106543,0.6647286821705426,0,0,couple_no_kids,0.9904872756255484,0.009512724374451609,Low
4446,20.1,1078.75,Two year,No,0,1,1,0,1,1,Bank transfer (automatic),Female,24,1,1,0,0,0,0,1,0,0,0,0,0.5,-0.6451923076923052,0.9688991888293093,-0.4516484936403994,0.48223684210526313,0,0,family,0.9996687747755628,0.0003312252244371816,Low
5099,114.3,7383.7,One year,Fiber optic,1,1,8,0,0,0,Bank transfer (automatic),Male,12,1,1,0,0,0,0,1,1,2,4,1,1.0,2.4257575757575722,1.0216828960998643,1.8005054608237603,0.9728682170542635,1,1,single,0.997599578557373,0.0024004214426269765,Low
2919,73.85,3122.4,Month-to-month,Fiber optic,0,0,2,1,0,0,Electronic check,Male,1,0,0,1,0,0,0,0,0,0,1,0,0.25,2.886363636363626,1.0406738406207436,-1.3938304424752845,0.08866279069767442,0,0,single,0.9856332838139373,0.014366716186062667,Low
1999,84.25,3539.25,One year,Fiber optic,1,1,4,0,1,0,Bank transfer (automatic),Male,12,1,1,0,0,0,0,1,1,0,3,1,0.5,1.941860465116278,1.0235925690346783,-0.572542595891599,0.3065245478036176,0,0,couple_no_kids,0.9982465335264399,0.0017534664735601169,Low
3206,95.15,6770.85,One year,Fiber optic,1,1,6,0,1,1,Credit card (automatic),Female,12,1,1,0,0,0,0,1,1,0,4,1,0.75,-0.21408450704225856,0.9977550824385651,0.28823024331630226,0.5883397932816538,0,0,family,0.9996200724395509,0.00037992756044913367,Low
2665,20.05,614.45,Two year,No,1,1,1,0,0,0,Bank transfer (automatic),Male,24,1,1,0,0,0,0,1,1,0,0,0,0.5,0.8484374999999993,1.0441858572163496,-0.47477951929265916,0.45,0,0,single,0.9991994970091456,0.0008005029908544348,Low
1635,80.5,80.5,Month-to-month,Fiber optic,0,0,2,0,0,0,Electronic check,Male,1,0,0,1,0,0,0,0,0,1,0,0,0.25,0.0,0.9999999999875776,-0.8686800405732161,0.24838501291989665,0,0,single,3.2149581320860915e-05,0.9999678504186792,High
731,100.95,329.95,Month-to-month,Fiber optic,1,0,5,0,0,0,Electronic check,Male,1,0,0,1,0,0,0,1,0,2,1,1,0.625,-9.033333333333331,0.9178663433770159,0.7462561577572033,0.7443475452196382,0,0,single,0.083002181974511,0.916997818025489,High
4265,49.45,799.0,Month-to-month,DSL,1,0,2,0,0,0,Mailed check,Male,1,0,0,0,1,0,0,1,0,0,1,0,0.25,-0.48749999999999716,0.9902377972267288,-0.5310419649396974,0.2942880794701987,0,0,single,0.9515537217615317,0.048446278238468254,Low
1232,78.85,1772.25,Month-to-month,Fiber optic,1,0,3,1,1,0,Electronic check,Male,1,0,0,1,0,0,0,1,0,0,1,0,0.375,5.006249999999994,1.0677951756097461,-0.9989805162331281,0.18604651162790697,0,0,couple_no_kids,0.9600806536155339,0.03991934638446615,Low
5113,19.2,19.2,Month-to-month,No,0,0,1,0,1,1,Mailed check,Male,1,0,0,0,1,0,0,0,0,0,0,0,0.5,0.0,0.9999999999479167,-0.8680069553810704,0.04868421052631579,0,0,family,0.4934242133845607,0.5065757866154392,High
2749,85.7,256.75,Month-to-month,Fiber optic,0,1,3,0,0,0,Credit card (automatic),Male,1,0,0,0,0,0,0,1,0,1,1,0,0.375,0.11666666666667425,1.0013631937565566,-0.45803611728137333,0.3632105943152455,0,0,single,0.3839292125899463,0.6160707874100537,High
5840,64.4,253.0,Month-to-month,DSL,1,0,4,0,0,0,Mailed check,Female,1,0,0,0,1,0,0,1,0,1,1,1,0.5,1.1500000000000057,1.0181818181657205,0.38804363338943576,0.6475579470198676,0,0,single,0.7160330914155144,0.2839669085844856,Medium
2170,19.7,419.4,Two year,No,1,0,1,0,0,0,Mailed check,Male,24,1,0,0,1,0,0,1,0,0,0,0,0.5,-1.2699999999999996,0.9394372913238227,-0.6366966988584759,0.2509868421052632,0,0,single,0.9988809202642537,0.00111907973574632,Low
6817,20.05,902.0,Two year,No,0,1,1,0,0,0,Bank transfer (automatic),Male,24,1,1,0,0,0,0,1,0,0,0,0,0.5,0.44130434782608674,1.0225055431851051,-0.47477951929265916,0.45,0,0,single,0.9994002888373594,0.0005997111626405704,Low
5729,44.4,348.15,Month-to-month,DSL,1,0,1,0,0,0,Mailed check,Male,1,0,0,0,1,0,0,1,0,0,0,0,0.125,5.716666666666669,1.1477811287941118,-0.8415023175525486,0.17611754966887416,0,0,single,0.7212812274633508,0.27871877253664923,Medium
2226,76.05,2747.2,Month-to-month,DSL,1,0,5,1,1,1,Electronic check,Male,1,0,0,1,0,0,0,1,0,2,2,1,0.625,-2.441428571428574,0.9688956027832296,1.1042541498131409,0.8402317880794702,1,0,family,0.9961903218808265,0.003809678119173543,Low
5325,108.9,4854.3,Two year,Fiber optic,1,1,7,0,1,0,Credit card (automatic),Female,24,1,1,0,0,0,0,1,1,2,3,1,0.875,3.37173913043479,1.0319510536951837,1.374067540482232,0.9076227390180879,1,1,couple_no_kids,0.9989701225344239,0.0010298774655761456,Low
431,109.8,3587.25,Month-to-month,Fiber optic,1,0,7,0,0,0,Mailed check,Female,1,0,0,0,1,0,0,1,0,2,3,1,0.875,4.292647058823533,1.0406857620641485,1.4451405272058195,0.9263565891472868,1,1,single,0.9902126744706089,0.0097873255293911,Low
579,79.5,79.5,Month-to-month,Fiber optic,1,0,2,0,0,0,Electronic check,Male,1,0,0,1,0,0,0,1,0,1,0,0,0.25,0.0,0.9999999999874213,-0.9476500258216474,0.20736434108527133,0,0,single,3.9102939692546885e-06,0.9999960897060307,High
6380,78.1,1122.4,Month-to-month,Fiber optic,1,0,2,0,1,0,Electronic check,Female,1,0,0,1,0,0,0,1,0,1,0,0,0.25,-2.0714285714285836,0.9741625088973285,-1.0582080051694516,0.17732558139534885,0,0,couple_no_kids,0.8227513775323148,0.17724862246768525,Medium
4944,62.15,3778.85,Two year,DSL,1,0,5,0,1,0,Mailed check,Male,24,1,0,0,1,0,0,1,0,2,3,1,0.625,0.20163934426229702,1.0032549585029313,0.24971971390846212,0.6212748344370861,0,0,couple_no_kids,0.999405865135324,0.0005941348646759659,Low
883,19.25,180.3,Month-to-month,No,1,0,1,0,1,1,Mailed check,Female,1,0,0,0,1,0,0,1,0,0,0,0,0.5,2.8590909090909093,1.1744315029788202,-0.8448759297288106,0.06019736842105263,0,0,family,0.9579543294828925,0.0420456705171075,Low
988,80.35,307.4,Month-to-month,Fiber optic,1,0,2,0,1,0,Electronic check,Male,1,0,0,1,0,0,0,1,0,1,0,0,0.25,3.5,1.0455432660891926,-0.8805255383604813,0.2414405684754522,0,0,couple_no_kids,0.21132724981050474,0.7886727501894952,High
1893,99.9,7251.7,Two year,Fiber optic,0,1,6,0,1,0,Bank transfer (automatic),Female,24,1,1,0,0,0,0,1,0,1,3,1,0.75,-0.8180555555555458,0.991877766582813,0.6633376732463507,0.7042958656330749,0,0,couple_no_kids,0.9996015582700065,0.0003984417299934817,Low
2600,47.85,1886.4,One year,DSL,1,0,2,0,0,0,Electronic check,Female,12,1,0,1,0,0,0,1,0,0,1,0,0.25,-0.5192307692307736,0.9892652671551201,-0.6294056410150561,0.2588990066225166,0,0,single,0.9976353342915041,0.0023646657084959166,Low
6063,86.85,1564.4,Month-to-month,Fiber optic,1,0,3,0,1,0,Electronic check,Female,1,0,0,1,0,0,0,1,0,1,0,0,0.375,4.513157894736835,1.0548133469572734,-0.3672206342456781,0.3875968992248062,0,0,couple_no_kids,0.9109701508805919,0.08902984911940814,Low
1550,69.65,69.65,Month-to-month,Fiber optic,1,0,1,0,0,0,Electronic check,Female,1,0,0,1,0,0,0,1,0,0,0,0,0.125,0.0,0.9999999999856425,-1.725504380518695,0.020348837209302327,0,0,single,1.2439633254663358e-05,0.9999875603667453,High
5394,68.95,351.5,Month-to-month,Fiber optic,1,0,1,0,1,0,Electronic check,Female,1,0,0,1,0,0,0,1,0,0,0,0,0.125,-1.3499999999999943,0.9807965860457925,-1.780783370192597,0.0029069767441860465,0,0,couple_no_kids,0.44127783820733435,0.5587221617926657,High
3013,25.25,566.5,Two year,No,0,0,2,0,0,0,Mailed check,Male,24,1,0,0,1,0,0,0,0,0,0,0,1.0,-0.5,0.9805825242337638,1.930847148542323,0.9233552631578947,1,0,single,0.9991246311053159,0.0008753688946840921,Low
2695,105.25,4997.5,Month-to-month,Fiber optic,1,1,6,0,1,1,Credit card (automatic),Female,1,0,0,0,0,0,0,1,1,2,2,1,0.75,1.1354166666666714,1.0109054527166537,1.0858270943254575,0.8410852713178295,1,1,family,0.9984284524922121,0.0015715475077878738,Low
3589,85.05,1391.15,Month-to-month,Fiber optic,1,1,3,1,1,0,Credit card (automatic),Male,1,0,0,0,0,0,0,1,1,1,0,0,0.375,-1.8968750000000085,0.9781835172226927,-0.5093666076928541,0.33882428940568476,0,0,couple_no_kids,0.9284195815262115,0.07158041847378849,Low
6395,66.9,4577.9,Two year,DSL,1,0,5,0,0,0,Mailed check,Female,24,1,0,0,1,0,0,1,0,0,3,1,0.625,0.5536231884058083,1.0083444373905994,0.5417368772571837,0.7084023178807947,0,0,single,0.9994482532769557,0.0005517467230442552,Low
6768,29.3,1224.05,Month-to-month,DSL,0,1,1,0,1,1,Credit card (automatic),Male,1,0,0,0,0,0,0,1,0,0,1,0,0.125,0.833720930232559,1.0292880192441,-1.7698095105137461,0.03870033112582782,0,0,family,0.9953899638426936,0.004610036157306374,Low
1262,53.95,53.95,Month-to-month,DSL,1,0,3,0,0,0,Electronic check,Male,1,0,0,1,0,0,0,1,0,0,2,0,0.375,0.0,0.9999999999814644,-0.25439412597775096,0.4054221854304636,0,0,single,0.044850346922736234,0.9551496530772637,High
6997,24.2,24.2,Month-to-month,DSL,0,0,0,0,0,1,Mailed check,Male,1,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.9999999999586777,-2.0833437280039524,0.0020695364238410598,0,0,single_with_kids,0.009186946961404145,0.9908130530385959,High
829,49.55,878.35,Month-to-month,DSL,1,0,2,0,1,0,Mailed check,Male,1,0,0,0,1,0,0,1,0,0,1,0,0.25,0.7527777777777729,1.0154266522248787,-0.5248942351849878,0.2980132450331126,0,0,couple_no_kids,0.9623245679835809,0.0376754320164191,Low
1433,31.05,347.25,Month-to-month,DSL,1,0,1,0,0,0,Electronic check,Female,1,0,0,1,0,0,0,1,0,0,1,0,0.125,4.338461538461541,1.1624190064359643,-1.6622242398063225,0.0660182119205298,0,0,single,0.7483321867634013,0.2516678132365987,Medium
2445,19.9,1292.6,Two year,No,0,0,1,0,1,0,Mailed check,Male,24,1,0,0,1,0,0,0,0,0,0,0,0.5,0.013846153846152731,1.0006962710312197,-0.5441725962494385,0.35888157894736844,0,0,couple_no_kids,0.9994442968452433,0.0005557031547567259,Low
3979,70.35,1201.65,One year,DSL,1,1,5,0,1,1,Bank transfer (automatic),Male,12,1,1,0,0,0,0,1,1,1,2,1,0.625,-0.3352941176470665,0.9952565222677822,0.7538335537946752,0.7603476821192053,1,0,family,0.9989814991683994,0.0010185008316005995,Low
5178,91.7,6075.9,Two year,DSL,0,1,8,0,1,0,Bank transfer (automatic),Male,24,1,1,0,0,0,0,1,0,2,4,1,1.0,-0.35909090909089514,0.9960993432963443,2.0663738564252436,0.9939983443708609,1,0,couple_no_kids,0.9997849251273243,0.00021507487267569125,Low
2638,114.7,7849.85,Two year,Fiber optic,1,1,8,0,1,1,Bank transfer (automatic),Male,24,1,1,0,0,0,0,1,1,2,4,1,1.0,-0.7389705882352899,0.9935986037863699,1.8320934549231331,0.9770671834625323,1,1,family,0.9998695235635258,0.00013047643647423612,Low
490,83.75,247.25,Month-to-month,Fiber optic,0,0,3,0,0,0,Electronic check,Female,1,0,0,1,0,0,0,0,0,1,1,0,0.375,1.3333333333333286,1.0161779575205316,-0.6120275885158145,0.29473514211886304,0,0,single,0.29071123078468747,0.7092887692153125,High
3913,115.0,7396.15,One year,Fiber optic,1,0,8,0,1,0,Electronic check,Female,12,1,0,1,0,0,0,1,0,2,4,1,1.0,-0.5648437499999943,0.9951123219426746,1.8557844504976624,0.979328165374677,1,1,couple_no_kids,0.9982369486010599,0.0017630513989400631,Low
3232,66.4,3958.2,One year,DSL,0,1,5,0,1,0,Credit card (automatic),Male,12,1,1,0,0,0,0,1,0,1,3,1,0.625,-0.6881355932203235,0.9897428123747173,0.5109982284836341,0.7011589403973509,0,0,couple_no_kids,0.9988983987651835,0.0011016012348165072,Low
389,106.0,6547.7,One year,Fiber optic,1,0,6,0,1,0,Electronic check,Male,12,1,0,1,0,0,0,1,0,2,2,1,0.75,-1.3393442622950857,0.987522336078281,1.1450545832617811,0.8630490956072352,1,1,couple_no_kids,0.9963128926964029,0.0036871073035971147,Low
5016,91.15,6637.9,Two year,DSL,1,1,8,0,1,0,Bank transfer (automatic),Female,24,1,1,0,0,0,0,1,1,2,4,1,1.0,-1.04305555555554,0.988686180859732,2.032561342774339,0.9917218543046358,1,0,couple_no_kids,0.9998125563215595,0.00018744367844047982,Low
