row_id,S_at_h,ChurnRisk_at_h,RiskSegment,ValueMetric,ValueSegment,NextBestAction,HoldoutControl,RevProxy,ActionCost,ExpectedBenefit_placeholder
5000,0.9996107278250707,0.00038927217492934485,Low,1.0,High,"Monitor & Nurture (exclusive content, loyalty rewards)",False,0.05,1.5,0.0
6705,0.9996116237997135,0.0003883762002865332,Low,1.0,High,"Monitor & Nurture (exclusive content, loyalty rewards)",False,0.05,1.5,0.0
2913,0.9996134792889616,0.00038652071103839614,Low,1.0,High,"Monitor & Nurture (exclusive content, loyalty rewards)",False,0.05,1.5,0.0
2440,0.9996154688331962,0.00038453116680381427,Low,1.0,High,"Monitor & Nurture (exclusive content, loyalty rewards)",False,0.05,1.5,0.0
3401,0.9996190512667023,0.0003809487332977479,Low,1.0,High,"Monitor & Nurture (exclusive content, loyalty rewards)",False,0.05,1.5,0.0
1884,0.9996190688430264,0.00038093115697357405,Low,1.0,High,"Monitor & Nurture (exclusive content, loyalty rewards)",False,0.05,1.5,0.0
3206,0.9996200724395509,0.00037992756044913367,Low,1.0,High,"Monitor & Nurture (exclusive content, loyalty rewards)",False,0.05,1.5,0.0
5674,0.9996223120266179,0.0003776879733821126,Low,1.0,High,"Monitor & Nurture (exclusive content, loyalty rewards)",False,0.05,1.5,0.0
5911,0.9996241350105576,0.0003758649894424204,Low,1.0,High,"Monitor & Nurture (exclusive content, loyalty rewards)",False,0.05,1.5,0.0
6923,0.9996246024616199,0.0003753975383801178,Low,1.0,High,"Monitor & Nurture (exclusive content, loyalty rewards)",True,0.05,1.5,0.0
3519,0.9996258501277104,0.0003741498722895642,Low,1.0,High,"Monitor & Nurture (exclusive content, loyalty rewards)",False,0.05,1.5,0.0
2233,0.9996266753871365,0.0003733246128635459,Low,1.0,High,"Monitor & Nurture (exclusive content, loyalty rewards)",False,0.05,1.5,0.0
2196,0.9996272272488159,0.0003727727511840806,Low,1.0,High,"Monitor & Nurture (exclusive content, loyalty rewards)",False,0.05,1.5,0.0
3939,0.9996274832080867,0.0003725167919133021,Low,1.0,High,"Monitor & Nurture (exclusive content, loyalty rewards)",False,0.05,1.5,0.0
3261,0.9996278273925113,0.0003721726074886744,Low,1.0,High,"Monitor & Nurture (exclusive content, loyalty rewards)",False,0.05,1.5,0.0
4072,0.9996286051011456,0.0003713948988544047,Low,1.0,High,"Monitor & Nurture (exclusive content, loyalty rewards)",False,0.05,1.5,0.0
4829,0.9996286376387383,0.00037136236126167343,Low,1.0,High,"Monitor & Nurture (exclusive content, loyalty rewards)",False,0.05,1.5,0.0
3850,0.9996291204213872,0.00037087957861281495,Low,1.0,High,"Monitor & Nurture (exclusive content, loyalty rewards)",False,0.05,1.5,0.0
5474,0.9996291549301168,0.00037084506988316335,Low,1.0,High,"Monitor & Nurture (exclusive content, loyalty rewards)",False,0.05,1.5,0.0
1596,0.9996308706305427,0.00036912936945732167,Low,1.0,High,"Monitor & Nurture (exclusive content, loyalty rewards)",True,0.05,1.5,0.0
3607,0.9996309912820094,0.0003690087179906154,Low,1.0,High,"Monitor & Nurture (exclusive content, loyalty rewards)",False,0.05,1.5,0.0
5051,0.9996323042812677,0.0003676957187322971,Low,1.0,High,"Monitor & Nurture (exclusive content, loyalty rewards)",False,0.05,1.5,0.0
1923,0.9996325752462654,0.00036742475373463535,Low,1.0,High,"Monitor & Nurture (exclusive content, loyalty rewards)",False,0.05,1.5,0.0
2171,0.9996329312812091,0.0003670687187908861,Low,1.0,High,"Monitor & Nurture (exclusive content, loyalty rewards)",False,0.05,1.5,0.0
2751,0.9996329510737949,0.00036704892620509355,Low,1.0,High,"Monitor & Nurture (exclusive content, loyalty rewards)",False,0.05,1.5,0.0
1966,0.9996337979134531,0.00036620208654691844,Low,1.0,High,"Monitor & Nurture (exclusive content, loyalty rewards)",False,0.05,1.5,0.0
3994,0.9996363597503399,0.0003636402496600688,Low,1.0,High,"Monitor & Nurture (exclusive content, loyalty rewards)",False,0.05,1.5,0.0
4587,0.9996367895733701,0.0003632104266299008,Low,1.0,High,"Monitor & Nurture (exclusive content, loyalty rewards)",False,0.05,1.5,0.0
3780,0.9996368110932357,0.00036318890676434457,Low,1.0,High,"Monitor & Nurture (exclusive content, loyalty rewards)",False,0.05,1.5,0.0
1903,0.9996382852822486,0.0003617147177513713,Low,1.0,High,"Monitor & Nurture (exclusive content, loyalty rewards)",False,0.05,1.5,0.0
2832,0.9996389055497003,0.0003610944502997482,Low,1.0,High,"Monitor & Nurture (exclusive content, loyalty rewards)",False,0.05,1.5,0.0
4837,0.9996391393934128,0.0003608606065872433,Low,1.0,High,"Monitor & Nurture (exclusive content, loyalty rewards)",False,0.05,1.5,0.0
2509,0.9996413395025213,0.00035866049747868,Low,1.0,High,"Monitor & Nurture (exclusive content, loyalty rewards)",True,0.05,1.5,0.0
3624,0.9996415817723949,0.0003584182276050729,Low,1.0,High,"Monitor & Nurture (exclusive content, loyalty rewards)",False,0.05,1.5,0.0
2118,0.999642048125564,0.0003579518744359911,Low,1.0,High,"Monitor & Nurture (exclusive content, loyalty rewards)",False,0.05,1.5,0.0
2687,0.9996429069241937,0.0003570930758063362,Low,1.0,High,"Monitor & Nurture (exclusive content, loyalty rewards)",False,0.05,1.5,0.0
4298,0.9996442540409141,0.0003557459590859402,Low,1.0,High,"Monitor & Nurture (exclusive content, loyalty rewards)",False,0.05,1.5,0.0
2311,0.9996449482402469,0.0003550517597531444,Low,1.0,High,"Monitor & Nurture (exclusive content, loyalty rewards)",True,0.05,1.5,0.0
5791,0.9996451659148242,0.0003548340851757814,Low,1.0,High,"Monitor & Nurture (exclusive content, loyalty rewards)",False,0.05,1.5,0.0
4790,0.9996463782216656,0.0003536217783344231,Low,1.0,High,"Monitor & Nurture (exclusive content, loyalty rewards)",False,0.05,1.5,0.0
3182,0.9996485437102712,0.00035145628972876874,Low,1.0,High,"Monitor & Nurture (exclusive content, loyalty rewards)",False,0.05,1.5,0.0
6090,0.9996489449493065,0.0003510550506935495,Low,1.0,High,"Monitor & Nurture (exclusive content, loyalty rewards)",False,0.05,1.5,0.0
4545,0.9996495808099534,0.0003504191900466358,Low,1.0,High,"Monitor & Nurture (exclusive content, loyalty rewards)",False,0.05,1.5,0.0
2686,0.9996501234783276,0.0003498765216723987,Low,1.0,High,"Monitor & Nurture (exclusive content, loyalty rewards)",False,0.05,1.5,0.0
2824,0.9996506208827125,0.00034937911728749604,Low,1.0,High,"Monitor & Nurture (exclusive content, loyalty rewards)",False,0.05,1.5,0.0
2012,0.9996506416206348,0.00034935837936522773,Low,1.0,High,"Monitor & Nurture (exclusive content, loyalty rewards)",False,0.05,1.5,0.0
2014,0.9996509521939825,0.0003490478060175217,Low,1.0,High,"Monitor & Nurture (exclusive content, loyalty rewards)",False,0.05,1.5,0.0
5351,0.999651857829921,0.00034814217007894666,Low,1.0,High,"Monitor & Nurture (exclusive content, loyalty rewards)",False,0.05,1.5,0.0
5957,0.9996524584203804,0.0003475415796195813,Low,1.0,High,"Monitor & Nurture (exclusive content, loyalty rewards)",False,0.05,1.5,0.0
4652,0.9996533329754494,0.000346667024550551,Low,1.0,High,"Monitor & Nurture (exclusive content, loyalty rewards)",False,0.05,1.5,0.0
1468,0.9996545559452901,0.00034544405470993134,Low,1.0,High,"Monitor & Nurture (exclusive content, loyalty rewards)",False,0.05,1.5,0.0
3205,0.9996562525711229,0.00034374742887710585,Low,1.0,High,"Monitor & Nurture (exclusive content, loyalty rewards)",False,0.05,1.5,0.0
4360,0.9996569868806913,0.0003430131193087327,Low,1.0,High,"Monitor & Nurture (exclusive content, loyalty rewards)",True,0.05,1.5,0.0
3239,0.9996570991182799,0.00034290088172006516,Low,1.0,High,"Monitor & Nurture (exclusive content, loyalty rewards)",True,0.05,1.5,0.0
2204,0.9996572365709201,0.0003427634290799064,Low,1.0,High,"Monitor & Nurture (exclusive content, loyalty rewards)",False,0.05,1.5,0.0
6202,0.9996576321277217,0.0003423678722782597,Low,1.0,High,"Monitor & Nurture (exclusive content, loyalty rewards)",False,0.05,1.5,0.0
5160,0.9996587828946313,0.0003412171053687185,Low,1.0,High,"Monitor & Nurture (exclusive content, loyalty rewards)",False,0.05,1.5,0.0
4440,0.9996598460768331,0.000340153923166886,Low,1.0,High,"Monitor & Nurture (exclusive content, loyalty rewards)",False,0.05,1.5,0.0
4835,0.9996601662236873,0.0003398337763127479,Low,1.0,High,"Monitor & Nurture (exclusive content, loyalty rewards)",True,0.05,1.5,0.0
3553,0.9996609629849742,0.0003390370150258004,Low,1.0,High,"Monitor & Nurture (exclusive content, loyalty rewards)",False,0.05,1.5,0.0
4026,0.9996618334849273,0.0003381665150726798,Low,1.0,High,"Monitor & Nurture (exclusive content, loyalty rewards)",False,0.05,1.5,0.0
2768,0.9996651262392497,0.0003348737607502539,Low,1.0,High,"Monitor & Nurture (exclusive content, loyalty rewards)",False,0.05,1.5,0.0
4017,0.9996658370304062,0.00033416296959376535,Low,1.0,High,"Monitor & Nurture (exclusive content, loyalty rewards)",False,0.05,1.5,0.0
5062,0.9996668096599276,0.0003331903400723979,Low,1.0,High,"Monitor & Nurture (exclusive content, loyalty rewards)",False,0.05,1.5,0.0
4307,0.9996675908508426,0.00033240914915744213,Low,1.0,High,"Monitor & Nurture (exclusive content, loyalty rewards)",False,0.05,1.5,0.0
4446,0.9996687747755628,0.0003312252244371816,Low,1.0,High,"Monitor & Nurture (exclusive content, loyalty rewards)",False,0.05,1.5,0.0
5387,0.99966895723036,0.000331042769640022,Low,1.0,High,"Monitor & Nurture (exclusive content, loyalty rewards)",False,0.05,1.5,0.0
3773,0.9996695983406602,0.00033040165933984067,Low,1.0,High,"Monitor & Nurture (exclusive content, loyalty rewards)",False,0.05,1.5,0.0
3739,0.9996721765445905,0.00032782345540949276,Low,1.0,High,"Monitor & Nurture (exclusive content, loyalty rewards)",False,0.05,1.5,0.0
2245,0.9996725446979502,0.0003274553020498061,Low,1.0,High,"Monitor & Nurture (exclusive content, loyalty rewards)",False,0.05,1.5,0.0
5322,0.9996734544402903,0.0003265455597096789,Low,1.0,High,"Monitor & Nurture (exclusive content, loyalty rewards)",False,0.05,1.5,0.0
2774,0.9996752997038718,0.0003247002961281886,Low,1.0,High,"Monitor & Nurture (exclusive content, loyalty rewards)",False,0.05,1.5,0.0
6070,0.9996757004647857,0.00032429953521428967,Low,1.0,High,"Monitor & Nurture (exclusive content, loyalty rewards)",False,0.05,1.5,0.0
4010,0.9996763414394794,0.00032365856052063435,Low,1.0,High,"Monitor & Nurture (exclusive content, loyalty rewards)",False,0.05,1.5,0.0
2069,0.9996768013483281,0.00032319865167185213,Low,1.0,High,"Monitor & Nurture (exclusive content, loyalty rewards)",False,0.05,1.5,0.0
2033,0.9996771649580973,0.0003228350419026693,Low,1.0,High,"Monitor & Nurture (exclusive content, loyalty rewards)",False,0.05,1.5,0.0
2051,0.9996800036906094,0.0003199963093906133,Low,1.0,High,"Monitor & Nurture (exclusive content, loyalty rewards)",False,0.05,1.5,0.0
6330,0.9996801119816023,0.0003198880183976627,Low,1.0,High,"Monitor & Nurture (exclusive content, loyalty rewards)",False,0.05,1.5,0.0
3382,0.9996804451623684,0.0003195548376315749,Low,1.0,High,"Monitor & Nurture (exclusive content, loyalty rewards)",False,0.05,1.5,0.0
3726,0.9996812336879368,0.00031876631206317896,Low,1.0,High,"Monitor & Nurture (exclusive content, loyalty rewards)",True,0.05,1.5,0.0
4002,0.9996818636454421,0.00031813635455790745,Low,1.0,High,"Monitor & Nurture (exclusive content, loyalty rewards)",False,0.05,1.5,0.0
4991,0.9996820521959893,0.00031794780401073197,Low,1.0,High,"Monitor & Nurture (exclusive content, loyalty rewards)",False,0.05,1.5,0.0
2022,0.9996843645794073,0.0003156354205926526,Low,1.0,High,"Monitor & Nurture (exclusive content, loyalty rewards)",False,0.05,1.5,0.0
6435,0.9996853937423199,0.00031460625768009454,Low,1.0,High,"Monitor & Nurture (exclusive content, loyalty rewards)",False,0.05,1.5,0.0
5496,0.9996856077663037,0.00031439223369633673,Low,1.0,High,"Monitor & Nurture (exclusive content, loyalty rewards)",True,0.05,1.5,0.0
4748,0.9996868510569612,0.00031314894303879903,Low,1.0,High,"Monitor & Nurture (exclusive content, loyalty rewards)",False,0.05,1.5,0.0
4468,0.9996869546791374,0.00031304532086262604,Low,1.0,High,"Monitor & Nurture (exclusive content, loyalty rewards)",False,0.05,1.5,0.0
3156,0.9996937091967617,0.00030629080323829605,Low,1.0,High,"Monitor & Nurture (exclusive content, loyalty rewards)",False,0.05,1.5,0.0
4122,0.9996965872868417,0.0003034127131582576,Low,1.0,High,"Monitor & Nurture (exclusive content, loyalty rewards)",False,0.05,1.5,0.0
5467,0.9996971859050279,0.00030281409497212586,Low,1.0,High,"Monitor & Nurture (exclusive content, loyalty rewards)",False,0.05,1.5,0.0
4843,0.9996973825974325,0.0003026174025675399,Low,1.0,High,"Monitor & Nurture (exclusive content, loyalty rewards)",True,0.05,1.5,0.0
2231,0.9997024991545091,0.0002975008454908501,Low,1.0,High,"Monitor & Nurture (exclusive content, loyalty rewards)",False,0.05,1.5,0.0
2351,0.9997025222038287,0.000297477796171286,Low,1.0,High,"Monitor & Nurture (exclusive content, loyalty rewards)",False,0.05,1.5,0.0
5700,0.9997086052608486,0.0002913947391514071,Low,1.0,High,"Monitor & Nurture (exclusive content, loyalty rewards)",False,0.05,1.5,0.0
5246,0.9997090619156723,0.0002909380843276743,Low,1.0,High,"Monitor & Nurture (exclusive content, loyalty rewards)",False,0.05,1.5,0.0
6936,0.9997135404380042,0.0002864595619957999,Low,1.0,High,"Monitor & Nurture (exclusive content, loyalty rewards)",False,0.05,1.5,0.0
5637,0.9997166896725037,0.00028331032749628893,Low,1.0,High,"Monitor & Nurture (exclusive content, loyalty rewards)",False,0.05,1.5,0.0
6206,0.9997175673093227,0.00028243269067729226,Low,1.0,High,"Monitor & Nurture (exclusive content, loyalty rewards)",True,0.05,1.5,0.0
5939,0.999723097729613,0.00027690227038701387,Low,1.0,High,"Monitor & Nurture (exclusive content, loyalty rewards)",False,0.05,1.5,0.0
3390,0.9997251700649556,0.0002748299350443517,Low,1.0,High,"Monitor & Nurture (exclusive content, loyalty rewards)",False,0.05,1.5,0.0
6515,0.9997253312575515,0.000274668742448525,Low,1.0,High,"Monitor & Nurture (exclusive content, loyalty rewards)",False,0.05,1.5,0.0
5540,0.9997255154992545,0.0002744845007455199,Low,1.0,High,"Monitor & Nurture (exclusive content, loyalty rewards)",False,0.05,1.5,0.0
4077,0.9997258704636975,0.00027412953630245873,Low,1.0,High,"Monitor & Nurture (exclusive content, loyalty rewards)",False,0.05,1.5,0.0
3117,0.999728155603326,0.00027184439667404803,Low,1.0,High,"Monitor & Nurture (exclusive content, loyalty rewards)",False,0.05,1.5,0.0
6907,0.999728775590355,0.00027122440964499894,Low,1.0,High,"Monitor & Nurture (exclusive content, loyalty rewards)",False,0.05,1.5,0.0
5158,0.9997288188535499,0.0002711811464500835,Low,1.0,High,"Monitor & Nurture (exclusive content, loyalty rewards)",False,0.05,1.5,0.0
2889,0.9997302323204398,0.00026976767956021774,Low,1.0,High,"Monitor & Nurture (exclusive content, loyalty rewards)",False,0.05,1.5,0.0
4962,0.9997305895093819,0.00026941049061812716,Low,1.0,High,"Monitor & Nurture (exclusive content, loyalty rewards)",False,0.05,1.5,0.0
3560,0.9997308366245331,0.0002691633754668965,Low,1.0,High,"Monitor & Nurture (exclusive content, loyalty rewards)",False,0.05,1.5,0.0
3868,0.999731571625792,0.00026842837420804067,Low,1.0,High,"Monitor & Nurture (exclusive content, loyalty rewards)",False,0.05,1.5,0.0
6084,0.9997320762345979,0.0002679237654020783,Low,1.0,High,"Monitor & Nurture (exclusive content, loyalty rewards)",False,0.05,1.5,0.0
6813,0.9997322429467828,0.0002677570532172435,Low,1.0,High,"Monitor & Nurture (exclusive content, loyalty rewards)",True,0.05,1.5,0.0
6884,0.9997322429467828,0.0002677570532172435,Low,1.0,High,"Monitor & Nurture (exclusive content, loyalty rewards)",False,0.05,1.5,0.0
5367,0.9997333308146359,0.0002666691853641101,Low,1.0,High,"Monitor & Nurture (exclusive content, loyalty rewards)",False,0.05,1.5,0.0
2902,0.9997335085133439,0.00026649148665613964,Low,1.0,High,"Monitor & Nurture (exclusive content, loyalty rewards)",False,0.05,1.5,0.0
5313,0.999734341058111,0.0002656589418890132,Low,1.0,High,"Monitor & Nurture (exclusive content, loyalty rewards)",False,0.05,1.5,0.0
6764,0.9997349668465413,0.0002650331534587158,Low,1.0,High,"Monitor & Nurture (exclusive content, loyalty rewards)",False,0.05,1.5,0.0
4654,0.9997365704299708,0.00026342957002922773,Low,1.0,High,"Monitor & Nurture (exclusive content, loyalty rewards)",False,0.05,1.5,0.0
4945,0.999736907996828,0.000263092003171983,Low,1.0,High,"Monitor & Nurture (exclusive content, loyalty rewards)",False,0.05,1.5,0.0
5803,0.9997372192904312,0.0002627807095687551,Low,1.0,High,"Monitor & Nurture (exclusive content, loyalty rewards)",False,0.05,1.5,0.0
6730,0.9997374122170903,0.00026258778290966234,Low,1.0,High,"Monitor & Nurture (exclusive content, loyalty rewards)",False,0.05,1.5,0.0
4223,0.9997403447711164,0.00025965522888360404,Low,1.0,High,"Monitor & Nurture (exclusive content, loyalty rewards)",True,0.05,1.5,0.0
2537,0.9997406821439435,0.0002593178560564846,Low,1.0,High,"Monitor & Nurture (exclusive content, loyalty rewards)",True,0.05,1.5,0.0
5520,0.9997420389566772,0.00025796104332276304,Low,1.0,High,"Monitor & Nurture (exclusive content, loyalty rewards)",False,0.05,1.5,0.0
3593,0.9997425442841837,0.00025745571581625715,Low,1.0,High,"Monitor & Nurture (exclusive content, loyalty rewards)",False,0.05,1.5,0.0
5762,0.9997426624825182,0.0002573375174818038,Low,1.0,High,"Monitor & Nurture (exclusive content, loyalty rewards)",False,0.05,1.5,0.0
2995,0.9997427741813232,0.0002572258186768206,Low,1.0,High,"Monitor & Nurture (exclusive content, loyalty rewards)",False,0.05,1.5,0.0
6524,0.9997430383950601,0.0002569616049399315,Low,1.0,High,"Monitor & Nurture (exclusive content, loyalty rewards)",False,0.05,1.5,0.0
4817,0.9997454001645186,0.00025459983548137277,Low,1.0,High,"Monitor & Nurture (exclusive content, loyalty rewards)",False,0.05,1.5,0.0
6156,0.9997461617470954,0.0002538382529045924,Low,1.0,High,"Monitor & Nurture (exclusive content, loyalty rewards)",False,0.05,1.5,0.0
5826,0.9997484161572556,0.00025158384274437395,Low,1.0,High,"Monitor & Nurture (exclusive content, loyalty rewards)",False,0.05,1.5,0.0
5098,0.9997491351835028,0.00025086481649716497,Low,1.0,High,"Monitor & Nurture (exclusive content, loyalty rewards)",False,0.05,1.5,0.0
5389,0.9997491691063511,0.0002508308936488568,Low,1.0,High,"Monitor & Nurture (exclusive content, loyalty rewards)",True,0.05,1.5,0.0
1182,0.9997492856030011,0.00025071439699886344,Low,1.0,High,"Monitor & Nurture (exclusive content, loyalty rewards)",True,0.05,1.5,0.0
4737,0.9997494268147784,0.000250573185221592,Low,1.0,High,"Monitor & Nurture (exclusive content, loyalty rewards)",False,0.05,1.5,0.0
5363,0.9997506769311203,0.00024932306887970324,Low,1.0,High,"Monitor & Nurture (exclusive content, loyalty rewards)",False,0.05,1.5,0.0
6587,0.999754313341792,0.00024568665820801083,Low,1.0,High,"Monitor & Nurture (exclusive content, loyalty rewards)",False,0.05,1.5,0.0
6658,0.9997548095468588,0.0002451904531411975,Low,1.0,High,"Monitor & Nurture (exclusive content, loyalty rewards)",False,0.05,1.5,0.0
2767,0.9997554968511613,0.00024450314883872615,Low,1.0,High,"Monitor & Nurture (exclusive content, loyalty rewards)",False,0.05,1.5,0.0
6753,0.9997570810610944,0.0002429189389056008,Low,1.0,High,"Monitor & Nurture (exclusive content, loyalty rewards)",False,0.05,1.5,0.0
5438,0.9997575088714993,0.0002424911285007214,Low,1.0,High,"Monitor & Nurture (exclusive content, loyalty rewards)",False,0.05,1.5,0.0
5383,0.9997579526887999,0.00024204731120014422,Low,1.0,High,"Monitor & Nurture (exclusive content, loyalty rewards)",False,0.05,1.5,0.0
6158,0.999760213821632,0.00023978617836795113,Low,1.0,High,"Monitor & Nurture (exclusive content, loyalty rewards)",False,0.05,1.5,0.0
3804,0.9997631274178335,0.00023687258216653628,Low,1.0,High,"Monitor & Nurture (exclusive content, loyalty rewards)",False,0.05,1.5,0.0
6596,0.9997638410863874,0.00023615891361261632,Low,1.0,High,"Monitor & Nurture (exclusive content, loyalty rewards)",False,0.05,1.5,0.0
6356,0.9997648595527376,0.00023514044726236083,Low,1.0,High,"Monitor & Nurture (exclusive content, loyalty rewards)",False,0.05,1.5,0.0
4609,0.9997662674549713,0.00023373254502867535,Low,1.0,High,"Monitor & Nurture (exclusive content, loyalty rewards)",False,0.05,1.5,0.0
4788,0.9997674793442753,0.00023252065572465508,Low,1.0,High,"Monitor & Nurture (exclusive content, loyalty rewards)",False,0.05,1.5,0.0
5830,0.9997725230429052,0.00022747695709479654,Low,1.0,High,"Monitor & Nurture (exclusive content, loyalty rewards)",False,0.05,1.5,0.0
4968,0.9997735546659646,0.00022644533403537448,Low,1.0,High,"Monitor & Nurture (exclusive content, loyalty rewards)",True,0.05,1.5,0.0
3598,0.9997736255277118,0.0002263744722882377,Low,1.0,High,"Monitor & Nurture (exclusive content, loyalty rewards)",False,0.05,1.5,0.0
3737,0.9997736337046522,0.00022636629534777963,Low,1.0,High,"Monitor & Nurture (exclusive content, loyalty rewards)",False,0.05,1.5,0.0
3554,0.99977370432049,0.0002262956795100468,Low,1.0,High,"Monitor & Nurture (exclusive content, loyalty rewards)",False,0.05,1.5,0.0
5552,0.9997766967547151,0.000223303245284856,Low,1.0,High,"Monitor & Nurture (exclusive content, loyalty rewards)",False,0.05,1.5,0.0
3079,0.9997769125782691,0.00022308742173093865,Low,1.0,High,"Monitor & Nurture (exclusive content, loyalty rewards)",False,0.05,1.5,0.0
3923,0.9997784854106806,0.00022151458931940482,Low,1.0,High,"Monitor & Nurture (exclusive content, loyalty rewards)",False,0.05,1.5,0.0
4174,0.9997799917636395,0.0002200082363604805,Low,1.0,High,"Monitor & Nurture (exclusive content, loyalty rewards)",False,0.05,1.5,0.0
3520,0.9997821901006892,0.00021780989931075023,Low,1.0,High,"Monitor & Nurture (exclusive content, loyalty rewards)",False,0.05,1.5,0.0
3039,0.9997826430194939,0.0002173569805060671,Low,1.0,High,"Monitor & Nurture (exclusive content, loyalty rewards)",False,0.05,1.5,0.0
5033,0.999783112269124,0.0002168877308760253,Low,1.0,High,"Monitor & Nurture (exclusive content, loyalty rewards)",False,0.05,1.5,0.0
3188,0.9997831147093389,0.0002168852906611063,Low,1.0,High,"Monitor & Nurture (exclusive content, loyalty rewards)",False,0.05,1.5,0.0
4136,0.9997833245220716,0.00021667547792836306,Low,1.0,High,"Monitor & Nurture (exclusive content, loyalty rewards)",False,0.05,1.5,0.0
5178,0.9997849251273243,0.00021507487267569125,Low,1.0,High,"Monitor & Nurture (exclusive content, loyalty rewards)",False,0.05,1.5,0.0
5768,0.9997858743357305,0.0002141256642694822,Low,1.0,High,"Monitor & Nurture (exclusive content, loyalty rewards)",False,0.05,1.5,0.0
2347,0.9997901128705347,0.00020988712946534704,Low,1.0,High,"Monitor & Nurture (exclusive content, loyalty rewards)",False,0.05,1.5,0.0
4364,0.9997945053667607,0.0002054946332392671,Low,1.0,High,"Monitor & Nurture (exclusive content, loyalty rewards)",False,0.05,1.5,0.0
6763,0.9997965237672698,0.0002034762327302042,Low,1.0,High,"Monitor & Nurture (exclusive content, loyalty rewards)",False,0.05,1.5,0.0
5869,0.9997987552050804,0.00020124479491956393,Low,1.0,High,"Monitor & Nurture (exclusive content, loyalty rewards)",False,0.05,1.5,0.0
5907,0.9997998322527896,0.0002001677472104335,Low,1.0,High,"Monitor & Nurture (exclusive content, loyalty rewards)",False,0.05,1.5,0.0
2826,0.9998006554384471,0.00019934456155290547,Low,1.0,High,"Monitor & Nurture (exclusive content, loyalty rewards)",True,0.05,1.5,0.0
5573,0.9998066128274641,0.0001933871725359193,Low,1.0,High,"Monitor & Nurture (exclusive content, loyalty rewards)",True,0.05,1.5,0.0
6085,0.9998092073931238,0.00019079260687615562,Low,1.0,High,"Monitor & Nurture (exclusive content, loyalty rewards)",False,0.05,1.5,0.0
6369,0.9998118332336036,0.00018816676639643592,Low,1.0,High,"Monitor & Nurture (exclusive content, loyalty rewards)",False,0.05,1.5,0.0
5349,0.9998123195828772,0.00018768041712280414,Low,1.0,High,"Monitor & Nurture (exclusive content, loyalty rewards)",False,0.05,1.5,0.0
5016,0.9998125563215595,0.00018744367844047982,Low,1.0,High,"Monitor & Nurture (exclusive content, loyalty rewards)",False,0.05,1.5,0.0
6883,0.999814984125556,0.00018501587444397227,Low,1.0,High,"Monitor & Nurture (exclusive content, loyalty rewards)",False,0.05,1.5,0.0
4814,0.9998167729338746,0.00018322706612539097,Low,1.0,High,"Monitor & Nurture (exclusive content, loyalty rewards)",False,0.05,1.5,0.0
3849,0.9998303456253209,0.00016965437467908462,Low,1.0,High,"Monitor & Nurture (exclusive content, loyalty rewards)",False,0.05,1.5,0.0
4064,0.9998368655445022,0.00016313445549775984,Low,1.0,High,"Monitor & Nurture (exclusive content, loyalty rewards)",False,0.05,1.5,0.0
2736,0.999837769968746,0.00016223003125404034,Low,1.0,High,"Monitor & Nurture (exclusive content, loyalty rewards)",False,0.05,1.5,0.0
3149,0.9998428086933553,0.0001571913066447106,Low,1.0,High,"Monitor & Nurture (exclusive content, loyalty rewards)",False,0.05,1.5,0.0
4336,0.9998534154085251,0.00014658459147487424,Low,1.0,High,"Monitor & Nurture (exclusive content, loyalty rewards)",False,0.05,1.5,0.0
3769,0.9998600020329491,0.00013999796705088663,Low,1.0,High,"Monitor & Nurture (exclusive content, loyalty rewards)",False,0.05,1.5,0.0
6417,0.9998631761927177,0.0001368238072823047,Low,1.0,High,"Monitor & Nurture (exclusive content, loyalty rewards)",False,0.05,1.5,0.0
5202,0.9998633431179612,0.00013665688203878812,Low,1.0,High,"Monitor & Nurture (exclusive content, loyalty rewards)",False,0.05,1.5,0.0
4074,0.9998634903751429,0.00013650962485711737,Low,1.0,High,"Monitor & Nurture (exclusive content, loyalty rewards)",True,0.05,1.5,0.0
5231,0.999866756234942,0.00013324376505796653,Low,1.0,High,"Monitor & Nurture (exclusive content, loyalty rewards)",False,0.05,1.5,0.0
5187,0.9998668811164784,0.00013311888352163237,Low,1.0,High,"Monitor & Nurture (exclusive content, loyalty rewards)",False,0.05,1.5,0.0
5251,0.9998680158128381,0.000131984187161871,Low,1.0,High,"Monitor & Nurture (exclusive content, loyalty rewards)",False,0.05,1.5,0.0
5639,0.9998690529771328,0.0001309470228672005,Low,1.0,High,"Monitor & Nurture (exclusive content, loyalty rewards)",False,0.05,1.5,0.0
4542,0.9998692573642985,0.00013074263570145295,Low,1.0,High,"Monitor & Nurture (exclusive content, loyalty rewards)",False,0.05,1.5,0.0
2638,0.9998695235635258,0.00013047643647423612,Low,1.0,High,"Monitor & Nurture (exclusive content, loyalty rewards)",False,0.05,1.5,0.0
1183,0.701158981336786,0.298841018663214,Medium,1.0,High,"Proactive Check-in (CS call, early renewal bonus)",False,0.05,12.0,0.0
6167,0.7036135784328981,0.29638642156710193,Medium,1.0,High,"Proactive Check-in (CS call, early renewal bonus)",False,0.05,12.0,0.0
4500,0.7080297024662854,0.2919702975337146,Medium,1.0,High,"Proactive Check-in (CS call, early renewal bonus)",False,0.05,12.0,0.0
981,0.7086548764352881,0.29134512356471187,Medium,1.0,High,"Proactive Check-in (CS call, early renewal bonus)",False,0.05,12.0,0.0
